"b","bF","nb","x1","y0","tauib","y1","Y_Z_0","Y_Z_1","Z","Y","pib","nTb","nCb","nbwt","hbwt"
9,"9",100,127,1514.81474362815,-3876.72803482251,0,1514.81474362815,0,1,0,0.5,50,50,2,0.5
9,"9",100,165,1968.38116352615,-4005.87727803699,0,1968.38116352615,0,1,0,0.5,50,50,2,0.5
9,"9",100,122,0,-4684.07910888591,0,0,0,0,0,0.5,50,50,2,0.5
9,"9",100,147,1753.33562930042,-4005.19120370151,0,1753.33562930042,0,1,0,0.5,50,50,2,0.5
9,"9",100,143,1705.62651278136,-3865.09814057898,0,1705.62651278136,0,0,1705.62651278136,0.5,50,50,2,0.5
9,"9",100,151,1801.89657132845,-4117.61204481139,0,1801.89657132845,0,0,1801.89657132845,0.5,50,50,2,0.5
9,"9",100,151,1802.55365996618,-4495.67705364142,0,1802.55365996618,0,1,0,0.5,50,50,2,0.5
9,"9",100,153,1825.51986133952,-4379.87730559473,0,1825.51986133952,0,0,1825.51986133952,0.5,50,50,2,0.5
9,"9",100,141,1681.76562496946,-3895.7589949457,0,1681.76562496946,0,0,1681.76562496946,0.5,50,50,2,0.5
9,"9",100,133,1586.38154522825,-3912.91447522338,0,1586.38154522825,0,0,1586.38154522825,0.5,50,50,2,0.5
9,"9",100,145,1731.41345918192,-3779.14524199725,0,1731.41345918192,0,1,0,0.5,50,50,2,0.5
9,"9",100,143,1711.94569602694,-4580.32597744314,0,1711.94569602694,0,0,1711.94569602694,0.5,50,50,2,0.5
10,"10",800,417,8808.14663087665,-59922.9646766673,0,8808.14663087665,0,0,8808.14663087665,0.1,80,720,1.11111111111111,0.1
10,"10",800,472,9969.01681016361,-62825.5467942146,0,9969.01681016361,0,1,0,0.1,80,720,10,0.9
10,"10",800,454,9588.27140291372,-60441.8349034128,0,9588.27140291372,0,0,9588.27140291372,0.1,80,720,1.11111111111111,0.1
10,"10",800,439,9270.79815386385,-59996.6394661345,0,9270.79815386385,0,0,9270.79815386385,0.1,80,720,1.11111111111111,0.1
10,"10",800,408,0,-57382.1871236208,0,0,0,1,0,0.1,80,720,10,0.9
10,"10",800,463,9777.65875112625,-59344.3198376422,0,9777.65875112625,0,0,9777.65875112625,0.1,80,720,1.11111111111111,0.1
10,"10",800,414,0,-64475.698205407,0,0,0,0,0,0.1,80,720,1.11111111111111,0.1
10,"10",800,434,9165.41723787414,-61291.5846968833,0,9165.41723787414,0,0,9165.41723787414,0.1,80,720,1.11111111111111,0.1
10,"10",800,458,9672.06547591123,-58181.2634204319,0,9672.06547591123,0,0,9672.06547591123,0.1,80,720,1.11111111111111,0.1
10,"10",800,421,8894.5599723352,-61224.3052964133,0,8894.5599723352,0,0,8894.5599723352,0.1,80,720,1.11111111111111,0.1
10,"10",800,421,8891.14347805624,-64208.57124376,0,8891.14347805624,0,1,0,0.1,80,720,10,0.9
10,"10",800,449,9481.99045063351,-61107.6968596664,0,9481.99045063351,0,0,9481.99045063351,0.1,80,720,1.11111111111111,0.1
10,"10",800,447,9441.84551698275,-57214.0923565281,0,9441.84551698275,0,0,9441.84551698275,0.1,80,720,1.11111111111111,0.1
10,"10",800,461,9735.95239675713,-60259.9802853108,0,9735.95239675713,0,0,9735.95239675713,0.1,80,720,1.11111111111111,0.1
10,"10",800,432,9124.00098501345,-60871.6590430002,0,9124.00098501345,0,0,9124.00098501345,0.1,80,720,1.11111111111111,0.1
10,"10",800,479,10117.4351676886,-58509.755947575,0,10117.4351676886,0,0,10117.4351676886,0.1,80,720,1.11111111111111,0.1
10,"10",800,460,9714.46218825178,-60389.4417798938,0,9714.46218825178,0,0,9714.46218825178,0.1,80,720,1.11111111111111,0.1
10,"10",800,464,9800.03912941139,-58064.4839226644,0,9800.03912941139,0,0,9800.03912941139,0.1,80,720,1.11111111111111,0.1
10,"10",800,446,9419.38193012806,-60320.2018766124,0,9419.38193012806,0,0,9419.38193012806,0.1,80,720,1.11111111111111,0.1
10,"10",800,483,10200.0633088624,-60157.4327893244,0,10200.0633088624,0,0,10200.0633088624,0.1,80,720,1.11111111111111,0.1
10,"10",800,458,9672.53140508882,-62978.3821333655,0,9672.53140508882,0,0,9672.53140508882,0.1,80,720,1.11111111111111,0.1
10,"10",800,422,8911.95767117403,-58224.665813141,0,8911.95767117403,0,0,8911.95767117403,0.1,80,720,1.11111111111111,0.1
10,"10",800,456,9631.59003000391,-60197.8129541995,0,9631.59003000391,0,0,9631.59003000391,0.1,80,720,1.11111111111111,0.1
10,"10",800,476,10052.3667085249,-62244.007097744,0,10052.3667085249,0,0,10052.3667085249,0.1,80,720,1.11111111111111,0.1
10,"10",800,445,9398.88132257487,-63689.383636234,0,9398.88132257487,0,1,0,0.1,80,720,10,0.9
10,"10",800,451,9526.51694214153,-63055.9572916286,0,9526.51694214153,0,0,9526.51694214153,0.1,80,720,1.11111111111111,0.1
10,"10",800,441,9313.34779668387,-63486.1316964996,0,9313.34779668387,0,0,9313.34779668387,0.1,80,720,1.11111111111111,0.1
10,"10",800,488,10314.2608214836,-61853.3029944312,0,10314.2608214836,0,0,10314.2608214836,0.1,80,720,1.11111111111111,0.1
10,"10",800,443,9355.50135849489,-56287.0440449552,0,9355.50135849489,0,0,9355.50135849489,0.1,80,720,1.11111111111111,0.1
10,"10",800,475,10033.2572219151,-62243.4392102654,0,10033.2572219151,0,0,10033.2572219151,0.1,80,720,1.11111111111111,0.1
10,"10",800,427,9020.48471782387,-60403.0687822055,0,9020.48471782387,0,0,9020.48471782387,0.1,80,720,1.11111111111111,0.1
10,"10",800,439,9272.17009375885,-59075.4827383295,0,9272.17009375885,0,0,9272.17009375885,0.1,80,720,1.11111111111111,0.1
10,"10",800,446,9418.62332185921,-57513.429481379,0,9418.62332185921,0,0,9418.62332185921,0.1,80,720,1.11111111111111,0.1
10,"10",800,437,9228.6734156038,-60418.4261389106,0,9228.6734156038,0,0,9228.6734156038,0.1,80,720,1.11111111111111,0.1
10,"10",800,453,9567.55286097711,-57928.6440612857,0,9567.55286097711,0,0,9567.55286097711,0.1,80,720,1.11111111111111,0.1
10,"10",800,454,9589.00770462157,-59668.2602515755,0,9589.00770462157,0,0,9589.00770462157,0.1,80,720,1.11111111111111,0.1
10,"10",800,421,8890.89309393973,-62504.7179484473,0,8890.89309393973,0,0,8890.89309393973,0.1,80,720,1.11111111111111,0.1
10,"10",800,464,9801.37482562294,-59394.2787978318,0,9801.37482562294,0,0,9801.37482562294,0.1,80,720,1.11111111111111,0.1
10,"10",800,462,9758.50210276641,-58900.2640074907,0,9758.50210276641,0,0,9758.50210276641,0.1,80,720,1.11111111111111,0.1
10,"10",800,446,9420.22380236142,-64450.2276395733,0,9420.22380236142,0,0,9420.22380236142,0.1,80,720,1.11111111111111,0.1
10,"10",800,435,9186.39806676926,-60363.9620019275,0,9186.39806676926,0,0,9186.39806676926,0.1,80,720,1.11111111111111,0.1
10,"10",800,470,9925.48416223271,-59560.462689126,0,9925.48416223271,0,0,9925.48416223271,0.1,80,720,1.11111111111111,0.1
10,"10",800,440,9292.00331823309,-63986.5361872807,0,9292.00331823309,0,0,9292.00331823309,0.1,80,720,1.11111111111111,0.1
10,"10",800,441,9313.39604666372,-63467.6958163617,0,9313.39604666372,0,0,9313.39604666372,0.1,80,720,1.11111111111111,0.1
10,"10",800,468,9884.17501869146,-57625.5519551359,0,9884.17501869146,0,1,0,0.1,80,720,10,0.9
10,"10",800,476,10054.7137981218,-59682.669086375,0,10054.7137981218,0,0,10054.7137981218,0.1,80,720,1.11111111111111,0.1
10,"10",800,482,10179.1959015958,-62967.5092953765,0,10179.1959015958,0,1,0,0.1,80,720,10,0.9
10,"10",800,485,10242.71930281,-60830.7496476342,0,10242.71930281,0,0,10242.71930281,0.1,80,720,1.11111111111111,0.1
10,"10",800,431,9101.85389262574,-61729.2738236552,0,9101.85389262574,0,0,9101.85389262574,0.1,80,720,1.11111111111111,0.1
10,"10",800,483,10199.9920440558,-56767.0995652958,0,10199.9920440558,0,1,0,0.1,80,720,10,0.9
10,"10",800,439,9273.26719334097,-63281.2891629978,0,9273.26719334097,0,0,9273.26719334097,0.1,80,720,1.11111111111111,0.1
10,"10",800,458,9672.13740570139,-60955.1219704856,0,9672.13740570139,0,0,9672.13740570139,0.1,80,720,1.11111111111111,0.1
10,"10",800,456,9629.82132207982,-59430.2035190613,0,9629.82132207982,0,0,9629.82132207982,0.1,80,720,1.11111111111111,0.1
10,"10",800,478,10094.7992379081,-62374.1026255049,0,10094.7992379081,0,0,10094.7992379081,0.1,80,720,1.11111111111111,0.1
10,"10",800,462,9759.15795141899,-61254.4153829664,0,9759.15795141899,0,0,9759.15795141899,0.1,80,720,1.11111111111111,0.1
10,"10",800,466,9841.53218267867,-59904.6849994848,0,9841.53218267867,0,0,9841.53218267867,0.1,80,720,1.11111111111111,0.1
10,"10",800,449,9482.32520611842,-57929.5044111902,0,9482.32520611842,0,1,0,0.1,80,720,10,0.9
10,"10",800,453,9566.55983388098,-61145.7550403933,0,9566.55983388098,0,0,9566.55983388098,0.1,80,720,1.11111111111111,0.1
10,"10",800,454,9587.57054025717,-63530.1335310502,0,9587.57054025717,0,0,9587.57054025717,0.1,80,720,1.11111111111111,0.1
10,"10",800,446,9419.15442205402,-65351.5872820965,0,9419.15442205402,0,0,9419.15442205402,0.1,80,720,1.11111111111111,0.1
10,"10",800,404,0,-58260.411847097,0,0,0,0,0,0.1,80,720,1.11111111111111,0.1
10,"10",800,451,9525.30430095402,-60035.7931834088,0,9525.30430095402,0,0,9525.30430095402,0.1,80,720,1.11111111111111,0.1
10,"10",800,486,10266.3866109946,-61982.720458046,0,10266.3866109946,0,0,10266.3866109946,0.1,80,720,1.11111111111111,0.1
10,"10",800,457,9651.8086948931,-61109.2401710278,0,9651.8086948931,0,0,9651.8086948931,0.1,80,720,1.11111111111111,0.1
10,"10",800,502,10601.3391009686,-61182.2077069884,0,10601.3391009686,0,0,10601.3391009686,0.1,80,720,1.11111111111111,0.1
10,"10",800,409,0,-58091.0179103677,0,0,0,0,0,0.1,80,720,1.11111111111111,0.1
10,"10",800,401,0,-60151.1325758098,0,0,0,1,0,0.1,80,720,10,0.9
10,"10",800,467,9863.07004817382,-63568.2219696386,0,9863.07004817382,0,0,9863.07004817382,0.1,80,720,1.11111111111111,0.1
10,"10",800,456,9629.9402418637,-57568.1672767882,0,9629.9402418637,0,0,9629.9402418637,0.1,80,720,1.11111111111111,0.1
10,"10",800,448,9460.86190368765,-58398.1685136868,0,9460.86190368765,0,0,9460.86190368765,0.1,80,720,1.11111111111111,0.1
10,"10",800,473,9989.58477496909,-59143.2526037727,0,9989.58477496909,0,0,9989.58477496909,0.1,80,720,1.11111111111111,0.1
10,"10",800,439,9275.38399129931,-59641.916470691,0,9275.38399129931,0,0,9275.38399129931,0.1,80,720,1.11111111111111,0.1
10,"10",800,458,9672.38153782266,-58793.2329795361,0,9672.38153782266,0,0,9672.38153782266,0.1,80,720,1.11111111111111,0.1
10,"10",800,432,9123.26194263127,-58510.7946837269,0,9123.26194263127,0,0,9123.26194263127,0.1,80,720,1.11111111111111,0.1
10,"10",800,464,9798.75215573942,-61855.6263358786,0,9798.75215573942,0,0,9798.75215573942,0.1,80,720,1.11111111111111,0.1
10,"10",800,462,9756.64913921082,-61923.8753959012,0,9756.64913921082,0,0,9756.64913921082,0.1,80,720,1.11111111111111,0.1
10,"10",800,487,10284.4699795448,-61544.9580668782,0,10284.4699795448,0,0,10284.4699795448,0.1,80,720,1.11111111111111,0.1
10,"10",800,458,9672.10074111988,-59800.2056240948,0,9672.10074111988,0,0,9672.10074111988,0.1,80,720,1.11111111111111,0.1
10,"10",800,421,8890.70022257453,-58586.8501601081,0,8890.70022257453,0,0,8890.70022257453,0.1,80,720,1.11111111111111,0.1
10,"10",800,432,9125.14200387081,-59878.6373891428,0,9125.14200387081,0,0,9125.14200387081,0.1,80,720,1.11111111111111,0.1
10,"10",800,490,10348.0775640861,-59387.2952499384,0,10348.0775640861,0,0,10348.0775640861,0.1,80,720,1.11111111111111,0.1
10,"10",800,457,9651.53613106893,-63055.2576127517,0,9651.53613106893,0,0,9651.53613106893,0.1,80,720,1.11111111111111,0.1
10,"10",800,454,9589.43708316351,-61432.0833947991,0,9589.43708316351,0,0,9589.43708316351,0.1,80,720,1.11111111111111,0.1
10,"10",800,507,10706.8347360266,-59636.3091905455,0,10706.8347360266,0,0,10706.8347360266,0.1,80,720,1.11111111111111,0.1
10,"10",800,474,10013.0876802514,-61790.350153521,0,10013.0876802514,0,0,10013.0876802514,0.1,80,720,1.11111111111111,0.1
10,"10",800,474,10011.0873979195,-56319.4636311846,0,10011.0873979195,0,0,10011.0873979195,0.1,80,720,1.11111111111111,0.1
10,"10",800,442,9336.16211132462,-61429.5077621234,0,9336.16211132462,0,0,9336.16211132462,0.1,80,720,1.11111111111111,0.1
10,"10",800,426,8996.48986081643,-61848.9960626878,0,8996.48986081643,0,0,8996.48986081643,0.1,80,720,1.11111111111111,0.1
10,"10",800,461,9735.71606281101,-61193.3020476045,0,9735.71606281101,0,0,9735.71606281101,0.1,80,720,1.11111111111111,0.1
10,"10",800,435,9190.40619350913,-59185.6400826461,0,9190.40619350913,0,0,9190.40619350913,0.1,80,720,1.11111111111111,0.1
10,"10",800,447,9440.10747934388,-54835.5074684081,0,9440.10747934388,0,0,9440.10747934388,0.1,80,720,1.11111111111111,0.1
10,"10",800,459,9693.15760282799,-60286.9935831593,0,9693.15760282799,0,0,9693.15760282799,0.1,80,720,1.11111111111111,0.1
10,"10",800,459,9693.20664723945,-56841.2662542375,0,9693.20664723945,0,0,9693.20664723945,0.1,80,720,1.11111111111111,0.1
10,"10",800,417,8809.60635221981,-60241.568813161,0,8809.60635221981,0,0,8809.60635221981,0.1,80,720,1.11111111111111,0.1
10,"10",800,470,9925.6591364437,-59156.5487563511,0,9925.6591364437,0,0,9925.6591364437,0.1,80,720,1.11111111111111,0.1
10,"10",800,466,9840.98436555892,-62008.1231038375,0,9840.98436555892,0,0,9840.98436555892,0.1,80,720,1.11111111111111,0.1
10,"10",800,437,9228.56818357224,-60710.500414117,0,9228.56818357224,0,0,9228.56818357224,0.1,80,720,1.11111111111111,0.1
10,"10",800,446,9418.67206036884,-57262.7652441241,0,9418.67206036884,0,1,0,0.1,80,720,10,0.9
10,"10",800,443,9357.49636244284,-62095.7623706986,0,9357.49636244284,0,0,9357.49636244284,0.1,80,720,1.11111111111111,0.1
10,"10",800,432,9123.06300915436,-60018.566389138,0,9123.06300915436,0,0,9123.06300915436,0.1,80,720,1.11111111111111,0.1
10,"10",800,420,8871.8849611724,-60167.4106585453,0,8871.8849611724,0,0,8871.8849611724,0.1,80,720,1.11111111111111,0.1
10,"10",800,424,8954.95121019552,-56209.8061582061,0,8954.95121019552,0,0,8954.95121019552,0.1,80,720,1.11111111111111,0.1
10,"10",800,461,9736.10958282236,-64497.6670775857,0,9736.10958282236,0,0,9736.10958282236,0.1,80,720,1.11111111111111,0.1
10,"10",800,442,9336.15371426419,-64254.8315329664,0,9336.15371426419,0,0,9336.15371426419,0.1,80,720,1.11111111111111,0.1
10,"10",800,443,9355.27807368327,-61024.3103511823,0,9355.27807368327,0,0,9355.27807368327,0.1,80,720,1.11111111111111,0.1
10,"10",800,467,9862.89358122427,-62746.60151796,0,9862.89358122427,0,0,9862.89358122427,0.1,80,720,1.11111111111111,0.1
10,"10",800,437,9228.59374014611,-61410.9373204364,0,9228.59374014611,0,0,9228.59374014611,0.1,80,720,1.11111111111111,0.1
10,"10",800,441,9317.36103105048,-57654.4744969802,0,9317.36103105048,0,1,0,0.1,80,720,10,0.9
10,"10",800,430,9080.94112261622,-62638.4824131323,0,9080.94112261622,0,0,9080.94112261622,0.1,80,720,1.11111111111111,0.1
10,"10",800,458,9672.6028474071,-60662.586639664,0,9672.6028474071,0,0,9672.6028474071,0.1,80,720,1.11111111111111,0.1
10,"10",800,437,9228.56303616155,-59811.2998081809,0,9228.56303616155,0,0,9228.56303616155,0.1,80,720,1.11111111111111,0.1
10,"10",800,459,9693.23789114959,-58691.9654263129,0,9693.23789114959,0,0,9693.23789114959,0.1,80,720,1.11111111111111,0.1
10,"10",800,404,0,-60513.8731976871,0,0,0,0,0,0.1,80,720,1.11111111111111,0.1
10,"10",800,468,9887.5452734286,-62155.6221845792,0,9887.5452734286,0,1,0,0.1,80,720,10,0.9
10,"10",800,440,9293.79535510992,-57237.7301460284,0,9293.79535510992,0,0,9293.79535510992,0.1,80,720,1.11111111111111,0.1
10,"10",800,471,9947.68577024732,-61486.4633329094,0,9947.68577024732,0,0,9947.68577024732,0.1,80,720,1.11111111111111,0.1
10,"10",800,461,9737.81367432138,-61237.187198126,0,9737.81367432138,0,0,9737.81367432138,0.1,80,720,1.11111111111111,0.1
10,"10",800,445,9397.63131985793,-59329.1895539311,0,9397.63131985793,0,0,9397.63131985793,0.1,80,720,1.11111111111111,0.1
10,"10",800,403,0,-58409.1253237718,0,0,0,0,0,0.1,80,720,1.11111111111111,0.1
10,"10",800,426,9001.07267579569,-61246.2968958978,0,9001.07267579569,0,0,9001.07267579569,0.1,80,720,1.11111111111111,0.1
10,"10",800,481,10159.0421200603,-58238.102397839,0,10159.0421200603,0,0,10159.0421200603,0.1,80,720,1.11111111111111,0.1
10,"10",800,445,9397.50432626205,-61167.8997305292,0,9397.50432626205,0,0,9397.50432626205,0.1,80,720,1.11111111111111,0.1
10,"10",800,447,9439.93932256632,-58785.5180298156,0,9439.93932256632,0,1,0,0.1,80,720,10,0.9
10,"10",800,429,9062.3334089263,-62100.2828973936,0,9062.3334089263,0,0,9062.3334089263,0.1,80,720,1.11111111111111,0.1
10,"10",800,422,8911.82276071214,-55681.9853284005,0,8911.82276071214,0,0,8911.82276071214,0.1,80,720,1.11111111111111,0.1
10,"10",800,437,9230.62242886448,-62467.1624495152,0,9230.62242886448,0,0,9230.62242886448,0.1,80,720,1.11111111111111,0.1
10,"10",800,463,9777.654240708,-60380.3943451438,0,9777.654240708,0,0,9777.654240708,0.1,80,720,1.11111111111111,0.1
10,"10",800,456,9631.3388647658,-58721.0531813495,0,9631.3388647658,0,0,9631.3388647658,0.1,80,720,1.11111111111111,0.1
10,"10",800,470,9925.68223530962,-58979.6536582435,0,9925.68223530962,0,0,9925.68223530962,0.1,80,720,1.11111111111111,0.1
10,"10",800,424,8954.49549238367,-63004.9135463625,0,8954.49549238367,0,0,8954.49549238367,0.1,80,720,1.11111111111111,0.1
10,"10",800,451,9525.47571481029,-60042.6051659366,0,9525.47571481029,0,0,9525.47571481029,0.1,80,720,1.11111111111111,0.1
10,"10",800,434,9166.12238860383,-62807.141502801,0,9166.12238860383,0,0,9166.12238860383,0.1,80,720,1.11111111111111,0.1
10,"10",800,421,8890.7703933152,-64614.86682263,0,8890.7703933152,0,0,8890.7703933152,0.1,80,720,1.11111111111111,0.1
10,"10",800,448,9461.3143824194,-58908.5044792651,0,9461.3143824194,0,0,9461.3143824194,0.1,80,720,1.11111111111111,0.1
10,"10",800,488,10305.600226524,-64285.4764711844,0,10305.600226524,0,0,10305.600226524,0.1,80,720,1.11111111111111,0.1
10,"10",800,439,9270.91538628923,-58964.2087107365,0,9270.91538628923,0,1,0,0.1,80,720,10,0.9
10,"10",800,466,9844.33921168528,-56471.0005770087,0,9844.33921168528,0,0,9844.33921168528,0.1,80,720,1.11111111111111,0.1
10,"10",800,449,9481.9866048286,-59631.9671855566,0,9481.9866048286,0,0,9481.9866048286,0.1,80,720,1.11111111111111,0.1
10,"10",800,436,9207.88259925384,-58909.1699259929,0,9207.88259925384,0,0,9207.88259925384,0.1,80,720,1.11111111111111,0.1
10,"10",800,437,9228.76335248578,-58670.3242247609,0,9228.76335248578,0,0,9228.76335248578,0.1,80,720,1.11111111111111,0.1
10,"10",800,448,9461.32067417556,-62333.9366227877,0,9461.32067417556,0,0,9461.32067417556,0.1,80,720,1.11111111111111,0.1
10,"10",800,461,9736.49879999468,-61066.9873756834,0,9736.49879999468,0,0,9736.49879999468,0.1,80,720,1.11111111111111,0.1
10,"10",800,475,10031.2000525698,-58762.6083116428,0,10031.2000525698,0,1,0,0.1,80,720,10,0.9
10,"10",800,458,9672.39654201269,-59695.1304723873,0,9672.39654201269,0,0,9672.39654201269,0.1,80,720,1.11111111111111,0.1
10,"10",800,460,9720.95546110491,-61444.2419976649,0,9720.95546110491,0,0,9720.95546110491,0.1,80,720,1.11111111111111,0.1
10,"10",800,460,9715.25115961702,-59790.7066828411,0,9715.25115961702,0,0,9715.25115961702,0.1,80,720,1.11111111111111,0.1
10,"10",800,413,0,-59978.8803006743,0,0,0,0,0,0.1,80,720,1.11111111111111,0.1
10,"10",800,471,9946.84710454385,-61501.2143002563,0,9946.84710454385,0,0,9946.84710454385,0.1,80,720,1.11111111111111,0.1
10,"10",800,429,9064.02008525515,-59589.6078170229,0,9064.02008525515,0,0,9064.02008525515,0.1,80,720,1.11111111111111,0.1
10,"10",800,447,9440.69116600954,-60273.8177349523,0,9440.69116600954,0,0,9440.69116600954,0.1,80,720,1.11111111111111,0.1
10,"10",800,446,9420.98091542157,-58915.6514229386,0,9420.98091542157,0,0,9420.98091542157,0.1,80,720,1.11111111111111,0.1
10,"10",800,447,9447.68936252762,-59601.0688109327,0,9447.68936252762,0,0,9447.68936252762,0.1,80,720,1.11111111111111,0.1
10,"10",800,460,9714.32576496602,-60326.927847754,0,9714.32576496602,0,1,0,0.1,80,720,10,0.9
10,"10",800,449,9482.26786570411,-58509.958760749,0,9482.26786570411,0,0,9482.26786570411,0.1,80,720,1.11111111111111,0.1
10,"10",800,454,9588.04351058698,-62463.8034030425,0,9588.04351058698,0,0,9588.04351058698,0.1,80,720,1.11111111111111,0.1
10,"10",800,461,9735.89269974028,-63429.1661103621,0,9735.89269974028,0,0,9735.89269974028,0.1,80,720,1.11111111111111,0.1
10,"10",800,403,0,-62244.6435225226,0,0,0,0,0,0.1,80,720,1.11111111111111,0.1
10,"10",800,460,9714.70687180268,-62108.9349934714,0,9714.70687180268,0,0,9714.70687180268,0.1,80,720,1.11111111111111,0.1
10,"10",800,450,9504.50230320138,-60689.5586701069,0,9504.50230320138,0,0,9504.50230320138,0.1,80,720,1.11111111111111,0.1
10,"10",800,462,9756.54412602133,-61318.8949660928,0,9756.54412602133,0,1,0,0.1,80,720,10,0.9
10,"10",800,446,9418.86074953303,-61798.0122235157,0,9418.86074953303,0,0,9418.86074953303,0.1,80,720,1.11111111111111,0.1
10,"10",800,431,9102.5196449409,-58670.8310265121,0,9102.5196449409,0,0,9102.5196449409,0.1,80,720,1.11111111111111,0.1
10,"10",800,407,0,-58171.2037892004,0,0,0,0,0,0.1,80,720,1.11111111111111,0.1
10,"10",800,482,10180.0272409623,-58485.5031776707,0,10180.0272409623,0,0,10180.0272409623,0.1,80,720,1.11111111111111,0.1
10,"10",800,478,10099.1458230452,-63134.2552630896,0,10099.1458230452,0,0,10099.1458230452,0.1,80,720,1.11111111111111,0.1
10,"10",800,433,9146.65352675247,-60465.7777918069,0,9146.65352675247,0,0,9146.65352675247,0.1,80,720,1.11111111111111,0.1
10,"10",800,449,9482.82452152188,-58305.1317121308,0,9482.82452152188,0,1,0,0.1,80,720,10,0.9
10,"10",800,439,9270.98421266608,-60498.5713257507,0,9270.98421266608,0,0,9270.98421266608,0.1,80,720,1.11111111111111,0.1
10,"10",800,475,10032.1000459605,-58765.6382742144,0,10032.1000459605,0,0,10032.1000459605,0.1,80,720,1.11111111111111,0.1
10,"10",800,479,10115.7404623819,-62302.0505486123,0,10115.7404623819,0,0,10115.7404623819,0.1,80,720,1.11111111111111,0.1
10,"10",800,465,9820.85616614177,-65064.5498904052,0,9820.85616614177,0,0,9820.85616614177,0.1,80,720,1.11111111111111,0.1
10,"10",800,465,9823.3461703579,-60824.4669337625,0,9823.3461703579,0,0,9823.3461703579,0.1,80,720,1.11111111111111,0.1
10,"10",800,444,9377.05359225825,-60252.4011906203,0,9377.05359225825,0,0,9377.05359225825,0.1,80,720,1.11111111111111,0.1
10,"10",800,432,9123.47073552276,-60633.9166608425,0,9123.47073552276,0,1,0,0.1,80,720,10,0.9
10,"10",800,445,9398.84785915946,-59527.9853585862,0,9398.84785915946,0,0,9398.84785915946,0.1,80,720,1.11111111111111,0.1
10,"10",800,462,9756.54603515394,-54934.8490973591,0,9756.54603515394,0,0,9756.54603515394,0.1,80,720,1.11111111111111,0.1
10,"10",800,460,9714.40185076288,-59923.6560202164,0,9714.40185076288,0,0,9714.40185076288,0.1,80,720,1.11111111111111,0.1
10,"10",800,434,9166.50061728395,-59895.2202762543,0,9166.50061728395,0,0,9166.50061728395,0.1,80,720,1.11111111111111,0.1
10,"10",800,466,9844.02512694424,-59776.488425284,0,9844.02512694424,0,0,9844.02512694424,0.1,80,720,1.11111111111111,0.1
10,"10",800,451,9524.85012500643,-61423.0460991353,0,9524.85012500643,0,0,9524.85012500643,0.1,80,720,1.11111111111111,0.1
10,"10",800,485,10242.2858400627,-61541.9533143327,0,10242.2858400627,0,0,10242.2858400627,0.1,80,720,1.11111111111111,0.1
10,"10",800,445,9398.65595575409,-59379.8749678859,0,9398.65595575409,0,0,9398.65595575409,0.1,80,720,1.11111111111111,0.1
10,"10",800,416,0,-59250.1752990461,0,0,0,0,0,0.1,80,720,1.11111111111111,0.1
10,"10",800,462,9757.17916348353,-63769.244806885,0,9757.17916348353,0,0,9757.17916348353,0.1,80,720,1.11111111111111,0.1
10,"10",800,455,9608.77915937186,-61276.0136356625,0,9608.77915937186,0,0,9608.77915937186,0.1,80,720,1.11111111111111,0.1
10,"10",800,449,9482.67333028853,-58736.0231653499,0,9482.67333028853,0,0,9482.67333028853,0.1,80,720,1.11111111111111,0.1
10,"10",800,474,10009.9933789302,-62762.503497919,0,10009.9933789302,0,0,10009.9933789302,0.1,80,720,1.11111111111111,0.1
10,"10",800,439,9270.97534128649,-58630.3299362465,0,9270.97534128649,0,0,9270.97534128649,0.1,80,720,1.11111111111111,0.1
10,"10",800,473,9990.06847825665,-54112.9650979503,0,9990.06847825665,0,0,9990.06847825665,0.1,80,720,1.11111111111111,0.1
10,"10",800,441,9314.57102874378,-58412.9399587553,0,9314.57102874378,0,0,9314.57102874378,0.1,80,720,1.11111111111111,0.1
10,"10",800,432,9124.67357014775,-61191.5914338529,0,9124.67357014775,0,0,9124.67357014775,0.1,80,720,1.11111111111111,0.1
10,"10",800,490,10348.9350998864,-56348.5899611866,0,10348.9350998864,0,0,10348.9350998864,0.1,80,720,1.11111111111111,0.1
10,"10",800,464,9798.79963390748,-59999.4118644935,0,9798.79963390748,0,0,9798.79963390748,0.1,80,720,1.11111111111111,0.1
10,"10",800,460,9716.8377936099,-57918.2236439474,0,9716.8377936099,0,0,9716.8377936099,0.1,80,720,1.11111111111111,0.1
10,"10",800,434,9165.88862753464,-57506.9242798384,0,9165.88862753464,0,0,9165.88862753464,0.1,80,720,1.11111111111111,0.1
10,"10",800,433,9145.15738156963,-61373.8949051634,0,9145.15738156963,0,0,9145.15738156963,0.1,80,720,1.11111111111111,0.1
10,"10",800,468,9885.22861462991,-59131.4698540655,0,9885.22861462991,0,0,9885.22861462991,0.1,80,720,1.11111111111111,0.1
10,"10",800,436,9213.82495501985,-61378.511404362,0,9213.82495501985,0,0,9213.82495501985,0.1,80,720,1.11111111111111,0.1
10,"10",800,475,10031.0632659903,-61408.2407806947,0,10031.0632659903,0,0,10031.0632659903,0.1,80,720,1.11111111111111,0.1
10,"10",800,407,0,-61524.4464468122,0,0,0,0,0,0.1,80,720,1.11111111111111,0.1
10,"10",800,458,9672.06775547344,-58979.4509542813,0,9672.06775547344,0,0,9672.06775547344,0.1,80,720,1.11111111111111,0.1
